title                         , comment                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , sentiment, genre        , overall rating, ratings  , categories                                                                                                                           , confidence
Angry Birds 2                 , Very bad 😔 they just got u a levels that can not be passed just for spending ur gems and then u pay actual money to buy new gems !                                                                                                                                                                                                                                                                                                                                                                                          , NEGATIVE , Casual       ,      4.1872644,   6261867, "Puzzle, Physics, Casual, Single player, Stylized, Animals, Bird, Funny"                                                             , 1.0
Angry Birds 2                 , "it would be a really great game if it would stop freezing in the middle of every time I'm changing screens ,or after I play a round of games .Also it seems to freeze every time im about to get all my daily perks . Fix this and it would be golden."                                                                                                                                                                                                                                                                     , NEGATIVE , Casual       ,      4.1872644,   6261867, "Puzzle, Physics, Casual, Single player, Stylized, Animals, Bird, Funny"                                                             , 0.867
Angry Birds 2                 , I'm loving it it's a great challenge                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , POSITIVE , Casual       ,      4.1872644,   6261867, "Puzzle, Physics, Casual, Single player, Stylized, Animals, Bird, Funny"                                                             , 1.0
Angry Birds 2                 , "I'd leave 0 stars if that was possible. I used to play this when it first came out. Just downloaded it and it won't even start up, it tells me I'm offline when I'm not. Everything else in my home that requires Internet works just fine except for your game. How do you expect people to play if your game won't allow them to play?"                                                                                                                                                                                   , NEGATIVE , Casual       ,      4.1872644,   6261867, "Puzzle, Physics, Casual, Single player, Stylized, Animals, Bird, Funny"                                                             , 0.781
Asphalt 8 - Car Racing Game   , Not gonna lie this game is lit                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 0.984
Asphalt 8 - Car Racing Game   , nice 🙂                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , nic e                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 0.968
Asphalt 8 - Car Racing Game   , they must make asphalt frencais                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , NEGATIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 0.976
Asphalt 8 - Car Racing Game   , very beautiful game                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , Best game ever                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , best                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , great                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , No words Awesome graphics and gameplay experience 😎                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 0.999
Asphalt 8 - Car Racing Game   , ok                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , THIS IS BEST GAME EVER ITS A CHILDHOOD!!!!!!!!!!!                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , ❤️‍🔥🫶                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , NEGATIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 0.6970000000000001
Asphalt 8 - Car Racing Game   , this great game in the graphics and music                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , it's a the best car game ever created and also the best game to me                                                                                                                                                                                                                                                                                                                                                                                                                                                           , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , it says too much storage                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , NEGATIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , Good                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , it is so good                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , very nice                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
Asphalt 8 - Car Racing Game   , best game to fresh but if camera let down to best                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , NEGATIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 0.766
Asphalt 8 - Car Racing Game   , it doesn't save the backup! i lost a very old account.                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , NEGATIVE , Racing       ,      4.528336 ,  11628259, "Racing, Car race, Multiplayer, Competitive multiplayer, Single player, Stylized, Vehicles, Car, Vehicles, Sports car, Offline"      , 1.0
8 Ball Pool                   , "the game is not that good in terms of player level the game should allow individuals to play with same level players or within a certain limit it should not be level 20 vs level 160 not a good algorithm spin wheel always stands at 150,50,250,500 no other win at all such a clever algorithm"                                                                                                                                                                                                                          , NEGATIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , Malick Rashid Abbas Marha Sahb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.9530000000000001
8 Ball Pool                   , Graphics Are Not Good But Overall A Highly Appreciated Game 🎮 By Me                                                                                                                                                                                                                                                                                                                                                                                                                                                         , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.999
8 Ball Pool                   , very nice i like it :)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , This is best game ..I was so enjoying playing game                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , nice game... im so Happy 😍💥🖤                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , very nice game you download it 👍                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , My coins are reset without any reason 😞                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , NEGATIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.999
8 Ball Pool                   , wow nice good 😊                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , word best game 8ball pool 🎱 👌                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.998
8 Ball Pool                   , I enjoy 😉                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , good 👍                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , super                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.999
8 Ball Pool                   , realy great                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , good 👍😊                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 1.0
8 Ball Pool                   , 100 me se 2 no spin fix every time not more 500 coin very false                                                                                                                                                                                                                                                                                                                                                                                                                                                              , NEGATIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.994
8 Ball Pool                   , Oops!!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , NEGATIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.864
8 Ball Pool                   , I'm only allowed to play in guest mode. Each time I try logging in on Facebook the app restarts. I've tried clearing cache and data with hope that I'll start afresh but that doesn't solve the problem. I had the game previously on my phone but lost it.                                                                                                                                                                                                                                                                  , NEGATIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.999
8 Ball Pool                   , "Its a scam. I line shots perfectly and they miss or the cue ball some how curves and scratches. It makes you lose until you run out of coins. Then the offers pop up to buy more. When I first started I broke every other game when Im on a losing streak It skips my break up to 5 times, I wont get to break. only thing good is playn with friends on here. the physics of the game are wrong I been playn pool since I was a kid and I can control the que ball to go any where I want in real life. red dot no"       , NEGATIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.998
8 Ball Pool                   , its good🔥🔥🔥                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , NEGATIVE , Sports       ,      4.7226424,  29789945, "Sports, Billiards, Casual, Multiplayer, Competitive multiplayer, Single player, Realistic, Sports, Billiards, Sports, Pool, Offline", 0.657
Hungry Shark Evolution        , shark shoot flame. happy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , wow what a epic graphics                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 0.999
Hungry Shark Evolution        , I love this game                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , Great                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , 2020 old me...                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , NEGATIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 0.996
Hungry Shark Evolution        , I like the game                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , this is very amazing app                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , 😍😍😍😍                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , NEGATIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 0.6970000000000001
Hungry Shark Evolution        , superb                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , "it's cool, I downloaded it again not because of my mom wanted to play it, but because to remember my mom, she's really happy playing this game when she's alive..🥺❤️💔"                                                                                                                                                                                                                                                                                                                                                     , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , "this game is peak even tho it has limited things to do but, l think if you add mini games this game would be even better"                                                                                                                                                                                                                                                                                                                                                                                                   , NEGATIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 0.9510000000000001
Hungry Shark Evolution        , l play this game for entertainment love this game @143                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , its amazing i got so many gold rushes                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 1.0
Hungry Shark Evolution        , ITISFUN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , NEGATIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 0.998
Hungry Shark Evolution        , can't be played on Android T.V                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , NEGATIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 0.995
Hungry Shark Evolution        , did really see any fun in playing this game. and the ad is 100% clickbait.                                                                                                                                                                                                                                                                                                                                                                                                                                                   , NEGATIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 0.997
Hungry Shark Evolution        , I was just a starter this happend I became a pro because the gift gave me a alan but I want great white.                                                                                                                                                                                                                                                                                                                                                                                                                     , POSITIVE , Arcade       ,      4.4828873,   7627344, "Action, Action-adventure, Survival, Arcade, Single player, Stylized, Animals, Shark, Ocean, Offline"                                , 0.996
